timestamp,hour,day_of_week,month,is_weekend,total_kwh,hvac_kwh,water_heater_kwh,refrigerator_kwh,lighting_kwh,other_kwh,temperature,cost_per_kwh,total_cost
2024-01-10 02:00:00,2,2,1,False,1.176,0.341,0.286,0.156,0.052,0.341,70.91237851200943,0.08,0.09408
2024-01-10 03:00:00,3,2,1,False,1.674,0.686,0.292,0.156,0.094,0.446,74.82203672805997,0.08,0.13392
2024-01-10 04:00:00,4,2,1,False,1.567,0.668,0.359,0.154,0.086,0.3,69.71688474989385,0.08,0.12536
2024-01-10 05:00:00,5,2,1,False,1.666,0.592,0.274,0.162,0.086,0.553,70.06381473020818,0.08,0.13328
2024-01-10 06:00:00,6,2,1,False,3.918,1.648,0.43,0.161,0.696,0.984,70.98595648111963,0.08,0.31344
2024-01-10 07:00:00,7,2,1,False,4.311,1.874,0.293,0.126,0.765,1.254,67.4484386373721,0.08,0.34488
2024-01-10 08:00:00,8,2,1,False,3.604,1.542,0.32,0.126,0.589,1.027,70.83394919422813,0.08,0.28832
2024-01-10 09:00:00,9,2,1,False,2.138,0.883,0.261,0.163,0.316,0.515,71.25859733172108,0.12,0.25655999999999995
2024-01-10 10:00:00,10,2,1,False,2.23,0.88,0.281,0.185,0.346,0.537,64.90345240058906,0.12,0.2676
2024-01-10 11:00:00,11,2,1,False,2.498,1.083,0.224,0.175,0.402,0.614,77.67459785700476,0.12,0.29976
2024-01-10 12:00:00,12,2,1,False,2.51,0.921,0.4,0.191,0.329,0.669,68.12563135919784,0.12,0.30119999999999997
2024-01-10 13:00:00,13,2,1,False,2.916,1.222,0.259,0.15,0.488,0.797,68.64031585201818,0.12,0.34991999999999995
2024-01-10 14:00:00,14,2,1,False,2.809,1.091,0.374,0.127,0.464,0.753,67.47021818711877,0.12,0.33708
2024-01-10 15:00:00,15,2,1,False,2.229,0.83,0.376,0.163,0.361,0.5,75.56227769900256,0.12,0.26748
2024-01-10 16:00:00,16,2,1,False,2.881,1.097,0.252,0.143,0.48,0.909,66.23995542063435,0.12,0.34571999999999997
2024-01-10 17:00:00,17,2,1,False,4.4,1.86,0.307,0.115,0.782,1.336,69.55719224110399,0.12,0.528
2024-01-10 18:00:00,18,2,1,False,4.216,1.942,0.273,0.127,0.81,1.064,70.61705912488205,0.12,0.50592
2024-01-10 19:00:00,19,2,1,False,4.618,1.919,0.383,0.141,0.839,1.337,71.40632276822507,0.12,0.55416
2024-01-10 20:00:00,20,2,1,False,4.0,1.679,0.361,0.148,0.687,1.124,71.06506736326455,0.12,0.48
2024-01-10 21:00:00,21,2,1,False,4.281,1.692,0.346,0.134,0.735,1.374,69.18662919687229,0.12,0.51372
2024-01-10 22:00:00,22,2,1,False,11.753,1.705,0.344,0.165,0.835,1.363,70.20097215167462,0.08,0.9402400000000001
2024-01-10 23:00:00,23,2,1,False,5.008,2.44,0.295,0.138,0.341,1.794,67.24245958383786,0.08,0.40064
2024-01-11 00:00:00,0,3,1,False,1.271,0.26,0.328,0.123,0.053,0.506,65.15460455228347,0.08,0.10167999999999999
2024-01-11 01:00:00,1,3,1,False,1.156,0.417,0.279,0.139,0.043,0.278,68.65127188532415,0.08,0.09247999999999999
2024-01-11 02:00:00,2,3,1,False,1.548,0.472,0.308,0.158,0.072,0.539,66.78358296404318,0.08,0.12384
2024-01-11 03:00:00,3,3,1,False,0.958,0.034,0.278,0.19,0.047,0.41,66.8968815162292,0.08,0.07664
2024-01-11 04:00:00,4,3,1,False,1.085,0.415,0.303,0.137,0.039,0.191,68.0621074626264,0.08,0.0868
2024-01-11 05:00:00,5,3,1,False,0.873,0.246,0.358,0.135,0.047,0.088,70.28498125406891,0.08,0.06984
2024-01-11 06:00:00,6,3,1,False,4.453,1.835,0.326,0.156,0.802,1.334,72.64932933144148,0.08,0.35624000000000006
2024-01-11 07:00:00,7,3,1,False,3.971,1.613,0.251,0.15,0.695,1.262,71.5162722796501,0.08,0.31768
2024-01-11 08:00:00,8,3,1,False,4.268,1.612,0.31,0.157,0.769,1.419,68.65803431302375,0.08,0.34143999999999997
2024-01-11 09:00:00,9,3,1,False,3.154,1.311,0.239,0.152,0.507,0.944,71.96908260948564,0.12,0.37848
2024-01-11 10:00:00,10,3,1,False,2.86,1.128,0.324,0.139,0.495,0.773,67.13463226195194,0.12,0.34319999999999995
2024-01-11 11:00:00,11,3,1,False,2.516,0.993,0.263,0.154,0.407,0.698,70.72371441296605,0.12,0.30191999999999997
2024-01-11 12:00:00,12,3,1,False,3.231,1.235,0.298,0.173,0.518,1.007,69.43856720498636,0.12,0.38771999999999995
2024-01-11 13:00:00,13,3,1,False,2.47,0.913,0.302,0.145,0.349,0.761,70.6718658342692,0.12,0.2964
2024-01-11 14:00:00,14,3,1,False,2.094,0.693,0.33,0.155,0.332,0.583,66.98037230416108,0.12,0.25127999999999995
2024-01-11 15:00:00,15,3,1,False,2.642,1.08,0.292,0.176,0.414,0.681,63.27985030444149,0.12,0.31704
2024-01-11 16:00:00,16,3,1,False,2.337,0.954,0.258,0.139,0.385,0.601,74.84612706840832,0.12,0.28044
2024-01-11 17:00:00,17,3,1,False,4.874,2.076,0.224,0.175,0.903,1.496,73.67539704450363,0.12,0.58488
2024-01-11 18:00:00,18,3,1,False,4.841,2.129,0.26,0.174,0.896,1.382,70.84986361463842,0.12,0.58092
2024-01-11 19:00:00,19,3,1,False,4.179,1.667,0.275,0.166,0.725,1.347,73.0376380031615,0.12,0.50148
2024-01-11 20:00:00,20,3,1,False,4.359,1.872,0.234,0.164,0.758,1.33,71.22945597078554,0.12,0.52308
2024-01-11 21:00:00,21,3,1,False,4.769,2.103,0.252,0.153,0.912,1.349,63.16902637740085,0.12,0.57228
2024-01-11 22:00:00,22,3,1,False,12.801,2.031,0.297,0.146,0.86,1.338,69.33441728861408,0.08,1.02408
2024-01-11 23:00:00,23,3,1,False,14.455,2.353,0.326,0.145,0.33,1.725,71.84610245203916,0.08,1.1564
2024-01-12 00:00:00,0,4,1,False,1.603,0.69,0.274,0.163,0.086,0.391,71.10186194020402,0.08,0.12824
2024-01-12 01:00:00,1,4,1,False,0.916,0.476,0.206,0.144,0.042,0.048,72.33770210294082,0.08,0.07328
2024-01-12 02:00:00,2,4,1,False,1.709,0.652,0.345,0.168,0.087,0.457,69.68665234438758,0.08,0.13672
2024-01-12 03:00:00,3,4,1,False,1.533,0.617,0.304,0.141,0.091,0.38,70.10819017440888,0.08,0.12264
2024-01-12 04:00:00,4,4,1,False,1.791,0.565,0.332,0.163,0.077,0.653,68.03777295061772,0.08,0.14328
2024-01-12 05:00:00,5,4,1,False,1.686,0.441,0.344,0.155,0.089,0.656,66.66083671880887,0.08,0.13488
2024-01-12 06:00:00,6,4,1,False,3.928,1.558,0.339,0.131,0.711,1.189,76.51282815249344,0.08,0.31424
2024-01-12 07:00:00,7,4,1,False,4.87,1.906,0.374,0.162,0.824,1.603,70.32112714623614,0.08,0.3896
2024-01-12 08:00:00,8,4,1,False,3.11,1.368,0.19,0.146,0.605,0.802,65.485838877907,0.08,0.2488
2024-01-12 09:00:00,9,4,1,False,2.417,0.912,0.29,0.15,0.358,0.706,68.26740971947734,0.12,0.29003999999999996
2024-01-12 10:00:00,10,4,1,False,2.557,1.024,0.291,0.134,0.423,0.685,69.04283819300015,0.12,0.30684
2024-01-12 11:00:00,11,4,1,False,2.459,0.904,0.299,0.172,0.422,0.663,68.04130968276532,0.12,0.29508
2024-01-12 12:00:00,12,4,1,False,2.711,1.025,0.291,0.165,0.404,0.826,68.55081684494968,0.12,0.32532
2024-01-12 13:00:00,13,4,1,False,2.234,0.876,0.307,0.138,0.369,0.544,71.02844548720788,0.12,0.26808
2024-01-12 14:00:00,14,4,1,False,2.381,0.87,0.285,0.18,0.411,0.636,69.32543205457577,0.12,0.28572
2024-01-12 15:00:00,15,4,1,False,8.306,1.131,0.361,0.173,0.513,0.972,64.79804941174794,0.12,0.9967199999999998
2024-01-12 16:00:00,16,4,1,False,3.118,1.278,0.314,0.138,0.507,0.881,70.17505301285644,0.12,0.37416
2024-01-12 17:00:00,17,4,1,False,3.805,1.535,0.298,0.146,0.69,1.137,64.35445286350708,0.12,0.4566
2024-01-12 18:00:00,18,4,1,False,3.595,1.529,0.249,0.175,0.648,0.994,71.41293551112034,0.12,0.4314
2024-01-12 19:00:00,19,4,1,False,4.646,1.976,0.24,0.168,0.811,1.451,67.98813937277006,0.12,0.55752
2024-01-12 20:00:00,20,4,1,False,5.397,2.281,0.313,0.147,0.965,1.69,64.49302710141389,0.12,0.64764
2024-01-12 21:00:00,21,4,1,False,4.944,2.176,0.352,0.173,0.882,1.362,68.76755713613625,0.12,0.5932799999999999
2024-01-12 22:00:00,22,4,1,False,4.073,1.579,0.339,0.176,0.69,1.289,69.54818224168947,0.08,0.32584
2024-01-12 23:00:00,23,4,1,False,3.632,1.704,0.348,0.182,0.254,1.144,68.22260722254131,0.08,0.29056000000000004
2024-01-13 00:00:00,0,5,1,True,1.508,0.527,0.321,0.141,0.087,0.433,69.693614679895,0.08,0.12064
2024-01-13 01:00:00,1,5,1,True,1.091,0.384,0.296,0.143,0.049,0.219,74.79594151151414,0.08,0.08728
2024-01-13 02:00:00,2,5,1,True,2.22,0.962,0.283,0.173,0.127,0.674,65.38100044218004,0.08,0.1776
2024-01-13 03:00:00,3,5,1,True,1.412,0.387,0.24,0.153,0.076,0.556,76.6939004385779,0.08,0.11295999999999999
2024-01-13 04:00:00,4,5,1,True,1.743,0.669,0.273,0.134,0.121,0.545,66.21563549903468,0.08,0.13944
2024-01-13 05:00:00,5,5,1,True,1.907,0.848,0.201,0.165,0.133,0.56,70.71774059233344,0.08,0.15256
2024-01-13 06:00:00,6,5,1,True,5.095,1.938,0.286,0.172,0.939,1.761,68.65625656093904,0.08,0.40759999999999996
2024-01-13 07:00:00,7,5,1,True,3.943,1.503,0.432,0.12,0.699,1.19,71.4030795152963,0.08,0.31544
2024-01-13 08:00:00,8,5,1,True,5.626,2.455,0.28,0.155,1.039,1.697,69.6261466114296,0.08,0.45008000000000004
2024-01-13 09:00:00,9,5,1,True,3.597,1.463,0.356,0.149,0.677,0.952,73.78576450214197,0.12,0.43163999999999997
2024-01-13 10:00:00,10,5,1,True,3.055,1.025,0.369,0.107,0.465,1.089,73.58186877996484,0.12,0.3666
2024-01-13 11:00:00,11,5,1,True,3.517,1.409,0.328,0.152,0.618,1.011,69.54618014903946,0.12,0.42203999999999997
2024-01-13 12:00:00,12,5,1,True,7.534,1.295,0.153,0.163,0.529,0.902,73.37233815995805,0.12,0.90408
2024-01-13 13:00:00,13,5,1,True,3.617,1.491,0.28,0.135,0.599,1.112,68.40532918827083,0.12,0.43404
2024-01-13 14:00:00,14,5,1,True,2.856,1.036,0.343,0.16,0.467,0.85,72.40122857568305,0.12,0.34271999999999997
2024-01-13 15:00:00,15,5,1,True,3.433,1.45,0.329,0.159,0.589,0.905,70.63545123692343,0.12,0.41195999999999994
2024-01-13 16:00:00,16,5,1,True,2.299,0.841,0.218,0.146,0.431,0.663,64.31915599913864,0.12,0.27587999999999996
2024-01-13 17:00:00,17,5,1,True,4.831,2.03,0.373,0.15,0.861,1.417,70.24753809796957,0.12,0.57972
2024-01-13 18:00:00,18,5,1,True,5.461,2.324,0.262,0.167,1.039,1.669,72.48842452579524,0.12,0.65532
2024-01-13 19:00:00,19,5,1,True,5.332,2.301,0.223,0.147,0.995,1.665,70.0694161692945,0.12,0.63984
2024-01-13 20:00:00,20,5,1,True,5.554,2.281,0.317,0.15,1.014,1.791,75.40153354453255,0.12,0.66648
2024-01-13 21:00:00,21,5,1,True,4.91,2.126,0.245,0.166,0.858,1.515,71.67834722798511,0.12,0.5892
2024-01-13 22:00:00,22,5,1,True,6.015,2.499,0.303,0.135,1.121,1.957,67.91586060673282,0.08,0.48119999999999996
2024-01-13 23:00:00,23,5,1,True,5.512,2.672,0.269,0.15,0.388,2.033,66.90139231423883,0.08,0.44095999999999996
2024-01-14 00:00:00,0,6,1,True,1.922,0.767,0.356,0.145,0.122,0.532,68.57133737936603,0.08,0.15376
2024-01-14 01:00:00,1,6,1,True,2.051,0.908,0.292,0.169,0.117,0.564,72.26815996623594,0.08,0.16408
2024-01-14 02:00:00,2,6,1,True,1.138,0.369,0.399,0.181,0.054,0.135,72.89619245377351,0.08,0.09104
2024-01-14 03:00:00,3,6,1,True,2.297,1.057,0.247,0.171,0.133,0.687,69.14595089298226,0.08,0.18376
2024-01-14 04:00:00,4,6,1,True,1.078,0.39,0.294,0.093,0.05,0.251,68.34838945152525,0.08,0.08624000000000001
2024-01-14 05:00:00,5,6,1,True,1.373,0.432,0.362,0.144,0.079,0.356,71.44757214648577,0.08,0.10984000000000001
2024-01-14 06:00:00,6,6,1,True,5.0,2.016,0.318,0.169,0.876,1.62,71.12922857829255,0.08,0.4
2024-01-14 07:00:00,7,6,1,True,5.466,2.208,0.354,0.123,0.985,1.796,67.71577737014559,0.08,0.43728
2024-01-14 08:00:00,8,6,1,True,5.504,2.355,0.229,0.115,1.047,1.757,69.31420025397995,0.08,0.44032
2024-01-14 09:00:00,9,6,1,True,3.054,1.17,0.339,0.102,0.544,0.899,70.04505767978287,0.12,0.36648
2024-01-14 10:00:00,10,6,1,True,3.974,1.771,0.311,0.171,0.673,1.049,71.31542721642919,0.12,0.47688
2024-01-14 11:00:00,11,6,1,True,2.761,1.037,0.288,0.154,0.444,0.838,67.7733114394251,0.12,0.33132
2024-01-14 12:00:00,12,6,1,True,3.085,1.276,0.232,0.163,0.505,0.909,65.19728806457046,0.12,0.3702
2024-01-14 13:00:00,13,6,1,True,2.618,0.914,0.263,0.134,0.427,0.88,69.67732260442328,0.12,0.31416
2024-01-14 14:00:00,14,6,1,True,2.564,1.046,0.303,0.146,0.425,0.644,68.87441085902819,0.12,0.30768
2024-01-14 15:00:00,15,6,1,True,3.396,1.32,0.32,0.178,0.579,0.998,68.89124341324859,0.12,0.40752
2024-01-14 16:00:00,16,6,1,True,2.942,1.086,0.342,0.163,0.515,0.835,72.9620035497673,0.12,0.35304
2024-01-14 17:00:00,17,6,1,True,6.416,2.805,0.246,0.147,1.205,2.013,71.75371788384871,0.12,0.76992
2024-01-14 18:00:00,18,6,1,True,5.825,2.496,0.311,0.167,1.092,1.759,63.36441426601148,0.12,0.699
2024-01-14 19:00:00,19,6,1,True,4.828,2.12,0.29,0.125,0.843,1.45,71.11328215394177,0.12,0.57936
2024-01-14 20:00:00,20,6,1,True,7.019,3.14,0.317,0.142,1.344,2.077,70.56911850283119,0.12,0.84228
2024-01-14 21:00:00,21,6,1,True,7.176,3.095,0.327,0.138,1.355,2.261,71.71627833521477,0.12,0.86112
2024-01-14 22:00:00,22,6,1,True,6.606,2.867,0.238,0.131,1.232,2.137,67.13069086954597,0.08,0.52848
2024-01-14 23:00:00,23,6,1,True,5.476,2.678,0.3,0.181,0.376,1.941,69.37756743194838,0.08,0.43808
2024-01-15 00:00:00,0,0,1,False,1.439,0.486,0.246,0.159,0.079,0.468,68.68984079187821,0.08,0.11512
2024-01-15 01:00:00,1,0,1,False,1.227,0.474,0.26,0.157,0.069,0.268,65.30095080110772,0.08,0.09816000000000001
2024-01-15 02:00:00,2,0,1,False,1.614,0.597,0.22,0.155,0.105,0.538,64.40038014591815,0.08,0.12912
2024-01-15 03:00:00,3,0,1,False,1.849,0.732,0.32,0.118,0.09,0.589,66.26550628534552,0.08,0.14792
2024-01-15 04:00:00,4,0,1,False,0.914,0.186,0.302,0.154,0.048,0.223,70.31768335934571,0.08,0.07312
2024-01-15 05:00:00,5,0,1,False,1.36,0.517,0.327,0.203,0.066,0.247,72.87364668453093,0.08,0.10880000000000001
2024-01-15 06:00:00,6,0,1,False,4.25,2.023,0.28,0.143,0.807,0.997,66.24281966676064,0.08,0.34
2024-01-15 07:00:00,7,0,1,False,3.625,1.505,0.282,0.159,0.629,1.05,72.12892387151742,0.08,0.29
2024-01-15 08:00:00,8,0,1,False,4.447,1.773,0.348,0.171,0.78,1.375,64.66423724798045,0.08,0.35576
2024-01-15 09:00:00,9,0,1,False,2.414,0.975,0.335,0.099,0.404,0.601,66.93041346604511,0.12,0.28968
2024-01-15 10:00:00,10,0,1,False,2.538,0.97,0.341,0.145,0.363,0.719,73.58232820914212,0.12,0.30455999999999994
2024-01-15 11:00:00,11,0,1,False,2.885,1.037,0.277,0.127,0.487,0.957,64.83969234715654,0.12,0.34619999999999995
2024-01-15 12:00:00,12,0,1,False,2.259,0.954,0.319,0.16,0.331,0.496,71.95135027760841,0.12,0.27108
2024-01-15 13:00:00,13,0,1,False,2.254,0.73,0.349,0.166,0.377,0.632,67.13146935055106,0.12,0.27048
2024-01-15 14:00:00,14,0,1,False,2.58,1.024,0.35,0.166,0.393,0.647,71.99777275616339,0.12,0.3096
2024-01-15 15:00:00,15,0,1,False,2.209,0.911,0.273,0.161,0.373,0.491,66.33336457398124,0.12,0.26508
2024-01-15 16:00:00,16,0,1,False,3.099,1.261,0.347,0.163,0.495,0.834,66.72489737158206,0.12,0.37188
2024-01-15 17:00:00,17,0,1,False,5.2,2.202,0.264,0.179,0.96,1.594,71.36438550892714,0.12,0.624
2024-01-15 18:00:00,18,0,1,False,5.206,2.18,0.366,0.186,0.926,1.547,71.4760565439784,0.12,0.62472
2024-01-15 19:00:00,19,0,1,False,4.541,1.959,0.25,0.144,0.862,1.325,66.96371534260727,0.12,0.5449200000000001
2024-01-15 20:00:00,20,0,1,False,5.202,2.064,0.339,0.172,0.913,1.714,68.89216858226139,0.12,0.62424
2024-01-15 21:00:00,21,0,1,False,4.82,2.022,0.25,0.128,0.861,1.559,65.45471397113305,0.12,0.5784
2024-01-15 22:00:00,22,0,1,False,5.142,2.12,0.292,0.136,0.938,1.656,66.65042668015403,0.08,0.41136000000000006
2024-01-15 23:00:00,23,0,1,False,3.569,1.649,0.327,0.147,0.218,1.228,73.43987174968578,0.08,0.28552
2024-01-16 00:00:00,0,1,1,False,1.155,0.495,0.275,0.144,0.049,0.192,71.03136364464966,0.08,0.09240000000000001
2024-01-16 01:00:00,1,1,1,False,1.048,0.273,0.234,0.152,0.04,0.35,68.15991756244514,0.08,0.08384000000000001
2024-01-16 02:00:00,2,1,1,False,1.013,0.341,0.217,0.133,0.065,0.257,67.23442056062406,0.08,0.08103999999999999
2024-01-16 03:00:00,3,1,1,False,1.406,0.466,0.304,0.158,0.081,0.397,70.55707776922318,0.08,0.11248
2024-01-16 04:00:00,4,1,1,False,1.788,0.688,0.362,0.174,0.077,0.486,66.63236558126675,0.08,0.14304
2024-01-16 05:00:00,5,1,1,False,1.518,0.446,0.289,0.156,0.077,0.551,72.17417157368277,0.08,0.12144
2024-01-16 06:00:00,6,1,1,False,3.541,1.529,0.287,0.143,0.654,0.927,73.3730600796115,0.08,0.28328
2024-01-16 07:00:00,7,1,1,False,3.324,1.33,0.257,0.147,0.584,1.006,70.56898263119027,0.08,0.26592
2024-01-16 08:00:00,8,1,1,False,3.617,1.583,0.275,0.15,0.606,1.002,66.12321191468314,0.08,0.28936
2024-01-16 09:00:00,9,1,1,False,2.803,1.154,0.318,0.161,0.465,0.705,67.38844868245694,0.12,0.33636
2024-01-16 10:00:00,10,1,1,False,2.378,0.936,0.285,0.182,0.328,0.647,71.4990553309088,0.12,0.28536
2024-01-16 11:00:00,11,1,1,False,3.127,1.239,0.23,0.154,0.511,0.993,72.04401850955682,0.12,0.37523999999999996
2024-01-16 12:00:00,12,1,1,False,2.603,0.972,0.269,0.153,0.425,0.784,67.64204190209506,0.12,0.31236
2024-01-16 13:00:00,13,1,1,False,3.109,1.036,0.355,0.163,0.503,1.053,67.74819130725635,0.12,0.37307999999999997
2024-01-16 14:00:00,14,1,1,False,2.532,0.919,0.198,0.161,0.463,0.79,68.35132859227426,0.12,0.30384
2024-01-16 15:00:00,15,1,1,False,2.622,1.038,0.265,0.15,0.408,0.76,69.95039274925712,0.12,0.31464
2024-01-16 16:00:00,16,1,1,False,2.888,1.284,0.249,0.136,0.476,0.743,72.37111568815513,0.12,0.34656
2024-01-16 17:00:00,17,1,1,False,5.215,2.302,0.265,0.157,0.972,1.519,66.64877757261476,0.12,0.6257999999999999
2024-01-16 18:00:00,18,1,1,False,4.468,1.76,0.327,0.171,0.846,1.364,71.6466515059521,0.12,0.53616
2024-01-16 19:00:00,19,1,1,False,5.562,2.378,0.243,0.123,1.03,1.788,70.02711455953693,0.12,0.66744
2024-01-16 20:00:00,20,1,1,False,3.788,1.677,0.193,0.122,0.673,1.123,72.76540450593176,0.12,0.45455999999999996
2024-01-16 21:00:00,21,1,1,False,5.354,2.36,0.281,0.182,0.991,1.541,71.07706045766781,0.12,0.6424799999999999
2024-01-16 22:00:00,22,1,1,False,4.087,1.542,0.337,0.152,0.705,1.35,67.87126043575248,0.08,0.32696
2024-01-16 23:00:00,23,1,1,False,3.079,1.447,0.305,0.119,0.225,0.982,71.79957789950693,0.08,0.24632
2024-01-17 00:00:00,0,2,1,False,1.199,0.363,0.265,0.152,0.062,0.356,65.24205006328613,0.08,0.09592
2024-01-17 01:00:00,1,2,1,False,1.285,0.322,0.354,0.171,0.073,0.364,66.10849413434536,0.08,0.1028
2024-01-17 02:00:00,2,2,1,False,1.776,0.726,0.411,0.155,0.096,0.388,67.31396103291092,0.08,0.14208
2024-01-17 03:00:00,3,2,1,False,1.431,0.543,0.276,0.124,0.083,0.404,70.53026437990614,0.08,0.11448000000000001
2024-01-17 04:00:00,4,2,1,False,1.38,0.446,0.262,0.191,0.064,0.418,70.84190921347042,0.08,0.1104
2024-01-17 05:00:00,5,2,1,False,1.658,0.831,0.318,0.157,0.094,0.259,69.4393912094488,0.08,0.13264
2024-01-17 06:00:00,6,2,1,False,3.905,1.59,0.285,0.148,0.667,1.214,73.71231440405242,0.08,0.3124
2024-01-17 07:00:00,7,2,1,False,4.504,1.842,0.286,0.169,0.809,1.398,70.13280392004734,0.08,0.36032
2024-01-17 08:00:00,8,2,1,False,4.172,1.682,0.267,0.144,0.729,1.35,64.37034188187438,0.08,0.33376
2024-01-17 09:00:00,9,2,1,False,2.207,0.905,0.237,0.121,0.361,0.583,68.14717245459764,0.12,0.26483999999999996
2024-01-17 10:00:00,10,2,1,False,8.885,1.218,0.348,0.146,0.467,0.989,70.80560195939442,0.12,1.0662
2024-01-17 11:00:00,11,2,1,False,2.369,0.919,0.323,0.179,0.329,0.619,72.36717006212656,0.12,0.28428000000000003
2024-01-17 12:00:00,12,2,1,False,2.665,1.03,0.257,0.178,0.424,0.776,70.4526106398326,0.12,0.3198
2024-01-17 13:00:00,13,2,1,False,2.987,1.091,0.31,0.156,0.472,0.957,73.21462945670466,0.12,0.35844
2024-01-17 14:00:00,14,2,1,False,2.564,0.915,0.32,0.186,0.437,0.706,68.10906256224105,0.12,0.30768
2024-01-17 15:00:00,15,2,1,False,2.133,0.753,0.281,0.122,0.366,0.611,72.70683152135994,0.12,0.25595999999999997
2024-01-17 16:00:00,16,2,1,False,2.204,0.682,0.376,0.16,0.331,0.655,72.77981652413322,0.12,0.26448
2024-01-17 17:00:00,17,2,1,False,3.947,1.619,0.309,0.161,0.741,1.117,67.31479047317019,0.12,0.47364
2024-01-17 18:00:00,18,2,1,False,4.93,2.197,0.232,0.167,0.922,1.413,72.13788545153929,0.12,0.5915999999999999
2024-01-17 19:00:00,19,2,1,False,8.974,1.73,0.313,0.139,0.709,1.081,64.11212292498226,0.12,1.07688
2024-01-17 20:00:00,20,2,1,False,3.658,1.47,0.325,0.139,0.644,1.08,72.03742832631458,0.12,0.43895999999999996
2024-01-17 21:00:00,21,2,1,False,5.416,2.31,0.334,0.144,1.003,1.625,71.9338847389531,0.12,0.64992
2024-01-17 22:00:00,22,2,1,False,3.856,1.652,0.259,0.157,0.658,1.129,66.9499506142705,0.08,0.30848
2024-01-17 23:00:00,23,2,1,False,3.064,1.468,0.361,0.138,0.213,0.884,71.92160077489311,0.08,0.24512
2024-01-18 00:00:00,0,3,1,False,1.505,0.492,0.331,0.171,0.051,0.458,70.74792578692518,0.08,0.1204
2024-01-18 01:00:00,1,3,1,False,1.481,0.634,0.388,0.14,0.076,0.243,68.34042344969534,0.08,0.11848000000000002
2024-01-18 02:00:00,2,3,1,False,1.742,0.679,0.328,0.121,0.1,0.514,71.8765240504931,0.08,0.13936
2024-01-18 03:00:00,3,3,1,False,1.636,0.624,0.297,0.137,0.077,0.502,73.51336189310179,0.08,0.13088
2024-01-18 04:00:00,4,3,1,False,1.828,0.707,0.236,0.172,0.101,0.612,67.77254730238485,0.08,0.14624
2024-01-18 05:00:00,5,3,1,False,1.343,0.508,0.24,0.157,0.08,0.358,75.45984655164901,0.08,0.10744
2024-01-18 06:00:00,6,3,1,False,4.58,1.893,0.367,0.167,0.789,1.365,70.1305440059304,0.08,0.3664
2024-01-18 07:00:00,7,3,1,False,3.673,1.64,0.245,0.144,0.679,0.966,71.61639447630779,0.08,0.29384
2024-01-18 08:00:00,8,3,1,False,3.844,1.48,0.356,0.134,0.709,1.166,66.60815399518742,0.08,0.30752
2024-01-18 09:00:00,9,3,1,False,2.9,1.22,0.292,0.154,0.496,0.737,72.98802597816601,0.12,0.348
2024-01-18 10:00:00,10,3,1,False,3.117,1.253,0.304,0.174,0.524,0.862,68.45071106833728,0.12,0.37404
2024-01-18 11:00:00,11,3,1,False,2.986,1.193,0.317,0.156,0.52,0.8,69.4669180686598,0.12,0.35832
2024-01-18 12:00:00,12,3,1,False,2.001,0.674,0.288,0.116,0.363,0.559,66.39039743383256,0.12,0.24011999999999997
2024-01-18 13:00:00,13,3,1,False,2.271,0.745,0.281,0.138,0.364,0.743,66.58429788085114,0.12,0.27252
2024-01-18 14:00:00,14,3,1,False,2.204,0.8,0.317,0.168,0.359,0.561,69.90568248887567,0.12,0.26448
2024-01-18 15:00:00,15,3,1,False,2.355,0.798,0.368,0.156,0.379,0.654,66.810946025269,0.12,0.28259999999999996
2024-01-18 16:00:00,16,3,1,False,2.053,0.663,0.339,0.133,0.345,0.573,72.74617082668048,0.12,0.24636
2024-01-18 17:00:00,17,3,1,False,3.613,1.471,0.241,0.104,0.654,1.144,74.92347861727472,0.12,0.43356
2024-01-18 18:00:00,18,3,1,False,5.269,2.19,0.34,0.174,0.956,1.608,69.16334981754773,0.12,0.63228
2024-01-18 19:00:00,19,3,1,False,3.846,1.746,0.385,0.149,0.712,0.854,65.59322960898942,0.12,0.46152
2024-01-18 20:00:00,20,3,1,False,4.177,1.797,0.353,0.139,0.782,1.107,69.26984806187495,0.12,0.5012399999999999
2024-01-18 21:00:00,21,3,1,False,5.521,2.372,0.313,0.125,1.03,1.681,78.05402271419223,0.12,0.66252
2024-01-18 22:00:00,22,3,1,False,3.939,1.486,0.343,0.132,0.727,1.251,68.23339951978392,0.08,0.31512
2024-01-18 23:00:00,23,3,1,False,3.546,1.601,0.322,0.141,0.241,1.241,69.42747604406995,0.08,0.28368
2024-01-19 00:00:00,0,4,1,False,1.449,0.49,0.25,0.139,0.075,0.494,73.53917562508212,0.08,0.11592000000000001
2024-01-19 01:00:00,1,4,1,False,1.587,0.654,0.326,0.13,0.091,0.385,67.96951235083897,0.08,0.12696
2024-01-19 02:00:00,2,4,1,False,1.277,0.397,0.319,0.177,0.052,0.331,63.73891894419379,0.08,0.10216
2024-01-19 03:00:00,3,4,1,False,0.907,0.232,0.341,0.149,0.042,0.142,67.80132134281833,0.08,0.07256
2024-01-19 04:00:00,4,4,1,False,1.357,0.633,0.29,0.149,0.068,0.217,68.42125643044774,0.08,0.10856
2024-01-19 05:00:00,5,4,1,False,1.986,0.789,0.27,0.128,0.093,0.706,70.66447486983519,0.08,0.15888
2024-01-19 06:00:00,6,4,1,False,3.763,1.535,0.3,0.151,0.686,1.091,69.13765744179894,0.08,0.30104
